CompanyName,Address,AddressLang,Phone,Email,Link,province
Bhawani Aadeshwor Saving & Credit Cooperative Ltd,"Bhosikotole, Kathmandu",English,14259746,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/bhawani-aadeshwor-saving-&-credit-cooperative-ltd,Bagmati
Uttar Bahini Multipurpose Cooperative Ltd,Gokarneshwor 7 Kathmandu,English,14800993,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/uttar-bahini-multipurpose-cooperative-ltd,Bagmati
Kalki Saving & Credit Co Operative Ltd,Ratopul Kathmandu Nepal,English,14473807,kalki.saving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/kalki-saving-&-credit-co-operative-ltd,Bagmati
Hinchok Bhairav Saving & Credit Cooperative Ltd.,suryabinayak 4 Dhadhikot Bhaktapur,English,16638854,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/hinchok-bhairav-saving-&-credit-cooperative-ltd.,Bagmati
Panchamrit Saving & Credit  Credit Cooperative Socieety Ltd,Mahalaxmi Imadol Lalitpur,English,15201993,hamropanchamrit@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/panchamrit-saving-&-credit-credit-cooperative-socieety-ltd,Bagmati
Swadhan Saving & Credit Co-operative Ltd.,Mahalaxmi Imadol Lalitpur,English,15203010,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/swadhan-saving-&-credit-co-operative-ltd.,Bagmati
Dakshin barahi mahila Saving & Credit Cooperative Ltd.,"Suryabinayak, Dhadhikot, Bhaktapur",English,16634288,dbwsaccos2055@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/dakshin-barahi-mahila-saving-&-credit-cooperative-ltd.,Bagmati
Chhahari Saccos Chhahari Saving (छहारी साकोस),"Suryabinayak 4 dhadhikot Gamcha, Bhaktapur Nepal",English,16635758,chhaharisaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/chhahari-saccos-chhahari-saving-%28%E0%A4%9B%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%B8%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%B8%29,Bagmati
Musewan Mahila Agriculture Cooperative Ltd,"Mahalaxmi,7 changathali Lalitpur",English,15581456,muswan.cooperative@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/musewan-mahila-agriculture-cooperative-ltd,Bagmati
Hatemalo Saving & Credit Cooperative Ltd.,"Katunje, Bhaktapur Nepal",English,15092414,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/hatemalo-saving-&-credit-cooperative-ltd.,Bagmati
Shree Barahi Saving & Credit Cooperative Society Ltd,"Bhalacha, Bhaktapur,Nepal",English,16611364,sbarahisaccos@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shree-barahi-saving-&-credit-cooperative-society-ltd,Bagmati
Prerak Saving & Credit Cooperative Ltd.,"Rammandir, Bhaktapur, Nepal",English,16620918,preraksaving516@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/prerak-saving-&-credit-cooperative-ltd.,Bagmati
Bhaktapur Tourism Development Saving & Credit Co-operative Ltd.,"Rammandir, Bhaktapur, Nepal",English,16614506,bkttourismsahakari@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/bhaktapur-tourism-development-saving-&-credit-co-operative-ltd.,Bagmati
Bhadgaun Multiple Cooperative ltd,"Suryabinayak, Bhaktapur, Nepal",English,15900674,bhadgauncooperative@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/bhadgaun-multiple-cooperative-ltd,Bagmati
Panchakanya Saving & Credit Co-operative Ltd.,"Newroad, Kathmandu Nepal",English,15360013,panchakanyasaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/panchakanya-saving-&-credit-co-operative-ltd.,Bagmati
Shrejana Saving & Credit Co operative ltd,"Balkot, Bhaktapur, Nepal",English,15639904,shrijanacooperative@yahoo.com,https://www.sahakariakhabar.com/cooperative-directory/shrejana-saving-&-credit-co-operative-ltd,Bagmati
Jagadamba Saving & Credit Co-operative Limited,"Suryabinayak, Bhaktapur, Nepal",English,16613728,jagadambacooperative@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/jagadamba-saving-&-credit-co-operative-limited,Bagmati
Janahitkari Saving & Credit Copperative Ltd.,Birendranagar 4 Kalagaun,English,83521562,janahitkari2055@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/janahitkari-saving-credit-copperative-ltd,Sudurpashchim
molung Saving & Credit Cooperative Ltd.,"Kausaltar, Bhaktapur",English,16639488,molungsaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/molung-saving-&-credit-cooperative-ltd.,Bagmati
Nawa Shree Mandap Saving & Credit Co-Operative Ltd.,"Gatthaghar, Bhaktapur",English,16639155,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/nawa-shree-mandap-saving-&-credit-co-operative-ltd.,Bagmati
Sitapaila Multipurpose Co-Operative Ltd.,"Sitapaila Kathmandu, Nepal",English,15376488,info@simcos.com.np,https://www.sahakariakhabar.com/cooperative-directory/sitapaila-multipurpose-co-operative-ltd.,Bagmati
Durga Bhawani Saving & Credit Cooperative Ltd.,"Dhumbarahi, Kathmandu Nepal",English,14437768,info@durgabhawani.com,https://www.sahakariakhabar.com/cooperative-directory/durga-bhawani-saving-&-credit-cooperative-ltd.,Madhesh
Panch Tara Saving & Credit Cooperative Ltd.,Purano sinamangle 32 Kathmandu Nepal,English,14990706,5starsahakari@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/panch-tara-saving-&-credit-cooperative-ltd.,Bagmati
Royal Multipurpose Cooperative Society Limited,"Basundhara, Kathmandu Nepal",English,14964458,info.royalcooperativeltd@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/royal-multipurpose-cooperative-society-limited,Bagmati
Ugratirtha Saving & Credit Cooperative Ltd.,"Banepa, Kavrepalanchwok",English,11664027,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/ugratirtha-saving-&-credit-cooperative-ltd.,Bagmati
Agni Saving and Credit Co-operative Ltd,"Banepa, Kavrepalanchwok",English,11663523,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/agni-saving-and-credit-co-operative-ltd,Bagmati
Shuva Lav Saving & Credit Cooperative Ltd.,"Kuleshwor, Kathmandu Nepal",English,14301708,shuvalavcooperative@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shuva-lav-saving-&-credit-cooperative-ltd.,Bagmati
Tapain Hamro Multipurpose Cooperative Ltd,"Nayanaikap, Kathmandu Nepal",English,14316000,cooptapainhamro@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/tapain-hamro-multipurpose-cooperative-ltd,Bagmati
Basaha Saving & Credit Cooperative Ltd.,"aloknagar gate, minbhawan Kathmandu Nepal",English,14106566,basccl@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/basaha-saving-&-credit-cooperative-ltd.,Bagmati
Shubhalabh Multipurpose Co-Operative Ltd,"satdobato, Lalitpur Nepal",English,15551590,shubha_mcl@ntc.net.np,https://www.sahakariakhabar.com/cooperative-directory/shubhalabh-multipurpose-co-operative-ltd,Bagmati
Zest Saving & Credit Cooperative Ltd.,"Gongabu, kathmandu Nepal",English,14388561,connect2zest@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/zest-saving-&-credit-cooperative-ltd.,Bagmati
Shukrapath Multipurpose Cooperative Ltd.,"Sahakari Bhawan, Pyukha-22, Newroad, Kathmandu",English,15713311,sukrapath@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shukrapath-multipurpose-cooperative-ltd.,Bagmati
Megadream Multipurpose Co-operative Ltd.,"machhapokhari, Balaju Kathmandu",English,14387615,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/megadream-multipurpose-co-operative-ltd.,Bagmati
Nagarik Bikash Saving & Credit Co-Oprative Ltd,"Kausaltar, Bhaktapur, Nepal",English,15639330,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/nagarik-bikash-saving-&-credit-co-oprative-ltd,Bagmati
Sahara Nepal Saving & Credit Cooperative Ltd.,"Charpane, Jhapa Nepal",English,23543408,charpane@saharanepal.coop.np,https://www.sahakariakhabar.com/cooperative-directory/sahara-nepal-saving-&-credit-cooperative-ltd.,Koshi
Ime cooperative Ltd.,"kantipath, kathmandu",English,14239601,info@imecsl.com,https://www.sahakariakhabar.com/cooperative-directory/ime-cooperative-ltd.,Bagmati
Kumari saving & Credit Cooperative Ltd.,"Kumari Co-Operative Building, Kumari Chowk, Chabahil, Mitrapark KTM",English,14478006,kumarisaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/kumari-saving-&-credit-cooperative-ltd.,Bagmati
Sana Bitta Bikas Multipurpose Co-operative Ltd.,"Kathmandu, Nepal",English,14480317,info@sanabitta.com.np,https://www.sahakariakhabar.com/cooperative-directory/sana-bitta-bikas-multipurpose-co-operative-ltd.,Bagmati
Shree Jana Shakti Saving & Credit Cooperative Ltd,"सल्लाघारी, भक्तपुर",Nepali,16610743,janashaktisaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shree-jana-shakti-saving-&-credit-cooperative-ltd,Bagmati
Subhakamana Saving & Credit Cooperative Ltd,"सूर्यविनायक, भक्तपुर",Nepali,16613961,subhakamanasaccos@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/subhakamana-saving-&-credit-cooperative-ltd,Bagmati
Samuhik Saving & Credit cooperative Ltd.,"राममन्दिर ४, भक्तपुर",Nepali,16613512,info@samuhik.coop.np,https://www.sahakariakhabar.com/cooperative-directory/samuhik-saving-&-credit-cooperative-ltd.,Bagmati
Siddhartha Saving & Credit cooperative Ltd.,"मध्यपुर ठिमी, भक्तपुर",Nepali,15093426,siddharthasaccos1st@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/siddhartha-saving-&-credit-cooperative-ltd.,Bagmati
Banglamukhi Saving & Credit cooperative Ltd.,"सेवाकेनद्र, ठिमी, भक्तपुर",Nepali,15093244,banglamukhisaving@hotmail.com,https://www.sahakariakhabar.com/cooperative-directory/banglamukhi-saving-&-credit-cooperative-ltd.,Bagmati
Annapurna Multipale cooperative Ltd.,"मध्यपुर ठिमी  ३ गठ्ठाघर, भक्तपुर",Nepali,16634386,ampcl054@gmil.com,https://www.sahakariakhabar.com/cooperative-directory/annapurna-multipale-cooperative-ltd.,Bagmati
Shipshil Multipale Cooperative Ltd.,"Gokarneshwor-5, Sugamnagar, (Jammu Dada) Jorpati, Kathmandu",English,14915017,shipsilsaccos@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/shipshil-multipale-cooperative-ltd.,Bagmati
NawaKantipur Saving & Credit Cooperative,"Battisputali, Kathmandu",English,14248906,info@nawakantipur.com.np,https://www.sahakariakhabar.com/cooperative-directory/nawakantipur-saving-&-credit-cooperative,Bagmati
Budol Samudaik Saving & Credit Cooperative,"Budol, banepa Kavre",English,11411192,tukuchasc@busa.org.np,https://www.sahakariakhabar.com/cooperative-directory/budol-samudaik-saving-&-credit-cooperative,Bagmati
Bindhavasini Saving & Credit Cooperative,पनौती १० खोपासी काभ्रेपलाञ्चोक,Nepali,11660965,info@biscol.org.np,https://www.sahakariakhabar.com/cooperative-directory/bindhavasini-saving-&-credit-cooperative,Bagmati
Nagarik Bikash Saving & Credit Cooperative,"बनेपा, ७ काभ्रेपलाञ्चोक",Nepali,11660997,nagarikco@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/nagarik-bikash-saving-&-credit-cooperative,Bagmati
Chandragiri Saving & Credit Cooperative,"चन्द्रागिरी नगरपालिका, थानकोट, महादेवस्थान, काठमाडौं",Nepali,14312109,info@chandragiri.coop.np,https://www.sahakariakhabar.com/cooperative-directory/chandragiri-saving-&-credit-cooperative,Bagmati
National Cooperative Bank,"कानदेवतास्थान,कुपण्डोल, ललितपुर",Nepali,15555687,corporate@ncbl.coop,https://www.sahakariakhabar.com/cooperative-directory/national-cooperative-bank,Bagmati
Avudaya Saving & Credit Cooperative,"बालकोट भक्तपुर, नेपाल",Nepali,15639516,avyudayans510@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/avudaya-saving-&-credit-cooperative,Bagmati
MegaDream Multipurpose Cooperative,"बालाजु, माछा पोखरी, बाठमाडौं",Nepali,14387615,megadream.saccos@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/megadream-multipurpose-cooperative,Bagmati
Nepal Federation Of Saving & Credit Cooperative Unions Ltd,"नयाँ बानेश्वर, काठमाडौं",Nepali,14781963,nefscun@nefscun.org.np,https://www.sahakariakhabar.com/cooperative-directory/nepal-federation-of-saving-&-credit-cooperative-unions-ltd,Bagmati
National Cooperative Federation of Nepal,"पुल्चोक, ललितपुर, नेपाल",Nepali,15010075,ncf@wlink.com.np,https://www.sahakariakhabar.com/cooperative-directory/national-cooperative-federation-of-nepal,Bagmati
National Cooperative Development Board,"पुल्चोक, ललितपुर, नेपाल",Nepali,15010131,coopdesk@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/national-cooperative-development-board,Bagmati
"Ministry of Land Management,Cooperatives and Poverty Alleviation","सिंहदरवार, काठमाडौं",Nepali,14211526,info@molcpa.gov.np,"https://www.sahakariakhabar.com/cooperative-directory/ministry-of-land-management,cooperatives-and-poverty-alleviation",Bagmati
Department Of Cooperative,"नयाँ बानेश्वर, काठमाडौं",Nepali,14465362,sahakaribivag@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/department-of-cooperative,Bagmati
Hamro Sagarmatha Multipurpose Cooperative,"केन्द्रीय कार्यालय:  कुपण्डोल, ललितपुर नेपाल",Nepali,15180207,info@hamrosagarmatha.coop.np,https://www.sahakariakhabar.com/cooperative-directory/hamro-sagarmatha-multipurpose-cooperative,Bagmati
Kohinoor Saving and Credit Cooperative Pvt. Ltd.,"Hyatt Gate, Kathmandu, , Nepal",English,9841816541,info@sahakariakhabar.com,https://www.sahakariakhabar.com/cooperative-directory/kohinoor-saving-and-credit-cooperative-pvt.-ltd.,Bagmati
Khushi Saving & Credit Co-Operative Limited,"Newroad, Kathmandu, Nepal",English,14212226,khushisavingcredit@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/khushi-saving-&-credit-co-operative-limited,Bagmati
Growmax Saving & Credit Cooperative Limited,"Newroad-24, Kathmandu, Nepal",English,15713055,growmaxsaving@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/growmax-saving-&-credit-cooperative-limited,Bagmati
Shuva Ganapati Saving and Credit Cooperative Ltd.,"Bangemuda, Kathmandu, Nepal",English,14232102,shuvaganapati@live.com,https://www.sahakariakhabar.com/cooperative-directory/shuva-ganapati-saving-and-credit-cooperative-ltd.,Bagmati
Moneyplant Cooperative,"Kathmandu-31, Min Bhawan, Kathmandu, Nepal",English,14620265,moneyplantsaccos@yahoo.com,https://www.sahakariakhabar.com/cooperative-directory/moneyplant-cooperative,Bagmati
Sanskar Saving And Credit Cooperative Ltd.,"Kathmandu, Nepal",English,14387040,sanskarcooperativenepal@gmail.com,https://www.sahakariakhabar.com/cooperative-directory/sanskar-saving-and-credit-cooperative-ltd,Bagmati
